idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
137,04b0d870b263117e301584bfc00dd8e81486617a,1,2,0,0,0,0,0,0,278,298.88
138,bbb7d97adefe5826f2e02a8e55423ea215c9f749,0,5,0,2,24,0,2,3,276,559.3
139,9a6b57334953ef86603454e5b0d1287ee4281d03,1,2,0,0,6,2,22,7,481,410.52
140,436b7ddc386eb688ba0f12836710f5e4bcaa06c8,0,10,0,0,117,23,15,19,1034,1217.24
141,8b538d62bd7ddcefd177bfed01b10b39fc971bb1,0,4,0,3,52,46,4,24,724,872.32
142,35eaef7bb4ebcf6b209312db774564451b052ca9,2,14,1,2,111,105,13,6,1854,1915.24
143,2fa8c748537a86a8b81b43ab7df060b6e61f5085,0,4,0,3,37,29,4,32,263,692.25
144,13c432f7952de27e9bf8cb4adb33a91ae3a4b738,0,1,0,0,0,4,0,1,260,215.43
145,ff189fa05ccdacac100f3d15d167dcbe561f57a6,0,5,0,1,0,0,0,0,586,527.28
146,689d170ac32ed15af9098faa03a97609af14bf05,1,3,0,0,20,0,0,3,111,272.23
147,f25731265ef63e5440a188b3e5553c31fb9a397b,0,2,0,0,142,71,3,8,175,338.83
148,f8902981c65ac93426c0edc65d10381d7c285ea1,0,1,0,0,0,0,0,0,260,141.76
149,b8b1bca44095df0481fc6bb0d7ea5c06686b9337,0,2,0,1,0,0,0,0,372,101405.17
150,fd123965802f900fa474a8d5b1539e62d28bff73,0,9,0,0,172,5,5,6,1309,1107.21
151,845514d62329be8382e6d02b8041fc858718d534,1,8,0,0,87,68,2,3,1326,1054.25
152,d88b5bdfde0b6d020e687f6d59ad88d577910ae9,0,1,0,0,15,2,0,7,348,201.71
153,da39931afad8008bc2b385a75a462777be051435,0,24,0,5,185,102,29,38,2765,2730.79
154,9dbeb71ab258955e04b46991c1baf880b07633f4,0,24,0,0,59,151,26,29,2799,2552.49
155,6ec88f7f8a18be7aff12fb0c73fc8abd00ef62d2,0,10,0,0,17,45,1,0,1633,971.23
156,d1dd1e902685178a990861f9948fe07f820cf4ef,1,18,0,2,102,54,3,7,2361,1713.62
157,b9ceac3ace353526da9c5d0f5b486265c871793a,0,4,0,0,33,0,3,9,787,567.94
158,bcf374da9e0d9ec8d13ecdaf4a1a15691549442b,0,3,0,0,27,0,0,0,755,462.53
159,48b4d6938dfb9dc72c941e979ff0d0c4d921f743,6,15,0,11,117,53,6,15,1187,2749.23
160,7e453df3179efed92d5bbe4ce9ee1d90a07cd503,0,1,0,0,0,2,0,0,297,177.69
161,10d5deac0c00a0f651be1857fbdde6c74d7e9dac,0,1,0,0,4,2,0,2,340,239.99
162,b62f8ea43b6d5307f7274fbe8b7984dd5ee22239,1,1,0,1,1,0,0,1,122,357.96
163,73720113b97ccfcd796a844f87438546ed2e09e4,0,2,0,0,62,6,0,0,176,209.15
164,f5596a851d8e8aa29686b6f9ae18cfa5183dd29c,0,1,0,0,0,0,0,0,204,168.18
165,5e769ccd5bf81f82c90069d4b0e79182a1cfe3c0,0,3,0,0,26,13,7,8,972,554.12
166,7cfdf19b54ab60b9644dcbecccb9130d6621da57,0,3,0,1,6,0,0,0,405,440.12
167,a3bd99811c6ed7b30611ff0592e4ce7bc8537260,0,0,0,0,0,0,0,0,0,49.89
168,37f7d75e3d55c600902cd15c3cb219ddd221d23c,2,18,0,16,89,72,3,0,1851,10894.21
169,f236bc20ff5995aa367089afcd0a6738aaaae754,0,1,0,0,0,0,0,0,207,110.92
170,23f9afb70bc5cdbf66550a1e69161e2fe06a909a,1,3,0,1,77,1,1,1,299,472.5
171,174a43cd09d3a2a2785daf0cfa5ada1646d8bfcc,4,2,0,2,39,0,0,10,632,1018.82
172,02e103b75aa6161c27358e83ab2828515c876701,6,8,0,5,160,0,5,46,1244,2267.19
173,2047a9afe1ef9cf81e6347fe27f0051c8758d226,1,4,0,1,35,117,17,17,564,778.87
174,118912e76e5c867a8727f90d40bb969e0e6b65c5,0,12,0,0,146,8,3,3,1460,1283.47
175,693d4ca1a6fbb883fef5a2e7228ad56dd2f95fc8,0,1,0,0,4,0,0,2,285,205.79
176,5a921a3239e8b6c6f0fd6a65093c491ac3e539fd,0,12,0,12,0,0,0,0,197,1152.16
177,6a06e22ef81aae3335ca59c94cb0fc33e9f4ceff,0,3,0,0,24,0,0,0,1005,614.1
178,49822ff836e0fcd2a30bdf994d7b881a9de95cdf,2,4,0,0,54,0,1,6,1048,795.87
179,7233858bea1c548153ed00b7edffd55299db7cf2,4,28,2,17,99,100,0,0,815,3436.46
180,c67ca65889721e3af7527ab26df49a9fb4db87ef,8,4,0,0,11,1,0,1,366,758.5
181,1265d7cb7f56b5f5aad940250dc705a9a060a6f0,0,4,0,1,22,19,3,11,790,679.15
182,dd514b2bb8c476642952bf923de8d4c81bbeca7d,0,1,0,0,6,0,2,3,123,191.31
183,b1ce9494e3a964613d3d9534471df79593514c77,0,1,0,0,0,0,0,0,134,117.61
184,27c099b043704d16a22c33e0602f0ae7295cab25,0,1,0,0,6,0,0,2,373,285.51
185,6e571225d51f5d71ffcfc4d22d108e89ae2f46ec,7,10,0,2,28,23,12,2,799,1785.49
186,28e59a1df7da9bbfc133180ee332a68e4540ee3e,0,1,0,0,0,0,0,0,290,176.05
187,c50d39ea82e282d08163ebe7f0e398de2dc8c128,0,3,0,1,16,0,6,13,451,565.37
188,a4dbf9010754183965772066a9cd2c5c4a49d44a,0,4,0,0,92,3,0,5,511,567.55
189,50a076d1e9929d82107b3086f664a234a1c7b9f6,0,1,0,0,9,0,0,0,54,146.31
190,5338f8432f74054671e9da59ba6f97abb81a03f2,0,1,0,0,21,17,2,0,4,148.04
191,7efa12705d91e21eec527ab49033b01ca5e3e3ce,0,1,0,0,31,0,16,20,207,223.51
192,c553249b4e6d7d385821061f9742f15f90e94def,2,2,0,0,26,3,2,2,156,510.02
193,ef65d0a360ed65180ddd84d17679f24671c66e14,3,0,0,0,0,0,0,0,0,498.62
194,636e14a99191eeededfb933aacfe2459c7c7bb6f,2,4,0,0,76,4,0,4,141,606.77
195,6745435251feab3085056cd2f8c9c400da849048,0,4,0,2,0,4,0,0,148,510.27
196,0785feeb0fae2a4f75a59147197c5138109b1b39,0,7,0,0,97,35,4,9,1046,922.2
197,1d4a0b8811d82a6465015a71194a712679d63efe,0,2,0,1,20,37,3,6,417,487.66
198,d9b1dc70817de9366513b0cbed0b6e0702d473fa,0,3,0,0,22,6,0,0,285,260.31
199,65922b5388561e3ab830fd1f367faa289d205e2a,0,4,0,1,12,1,0,6,226,408.78
200,aa56dfb9e7cea19faa545a13d42d499a6958cbef,0,9,0,2,94,58,4,6,1756,1828.4
201,21443f214fc6f1f51037e27f8ece155cf1eb288c,0,1,0,1,1,0,0,0,42,170.93
202,6f2f1f9843f537b9bda3aa3951a867fdee661761,0,2,0,1,22,3,0,3,105,270.7
203,16f194b20ad9795188f1d7781e7cbca1cd2a6a2d,8,10,6,5,0,0,0,0,397,2036.13
204,71399ffe4c52e2539a5794a17852c8c5b3d5fe72,6,20,0,1,162,26,56,36,1959,2833.58
205,b251bebbcc3074f0491fce988f1d46ccdc97f1fa,0,5,0,3,175,152,6,16,961,1680.97
206,e6f9b9e473f0396743cdfc5236bfd551316fc6f7,1,18,0,0,45,25,10,8,1752,1924.08
207,2e4aed7070f0283e2c1e0e563fdb3324482463a5,4,0,3,0,0,0,0,0,0,687.0
208,d21cb66e7d21ed3d20fc1e13b9a856f764bb4237,0,1,0,0,44,0,1,5,84,188.59
209,38a1b605533632f61f4c23b69933eb496098311b,0,1,0,0,0,0,0,0,142,124.15
210,af42c37899e8fc66590e7f3c4893f8224441f6a8,0,1,0,0,2,0,1,5,277,268.99
211,e6b343302f3208f7f6e0099fe2a7132ef9eaaafb,0,1,0,0,9,0,0,0,129,171.78
212,0b05d3b939c5ed37a4253e7c3614d824e76ed664,0,4,0,0,40,33,5,8,714,706.71
213,13c3e049fbf22522c90c2a0b4b4f680b974d9bea,0,1,0,0,0,0,0,0,82,123.36
214,1ac2640f8095262f423c770060b737f81652e211,1,10,1,4,9,2,2,2,1826,1811.59
215,b6fe164dd6f9483469c0b0661c24467e33e91cd9,0,8,0,1,42,18,6,17,1143,1309.85
216,9855bb9c655ebad0ed5586175452056466189b8a,0,11,0,7,8,7,1,2,578,1452.33
217,8838fa8010c146af6aab014a41bc7e68318b4eb0,0,2,0,1,3,0,0,0,487,250.43
218,443cd9ab0db5223b7c85ac8333f2fc1a0e554870,0,4,0,0,39,0,0,0,996,264.17
219,1b5687b9e4cd10e0f91fb921d3569fdd44be163d,1,6,0,1,16,0,2,6,842,425.09
220,217eb90444ef6a6aacf95997666768ee849e6769,0,1,0,0,7,0,4,6,113,138.54
221,d9ae33d4c0473ef53a9ea560536467333136c0a0,2,7,1,3,10,15,0,1,393,564.35
222,1cc44830b90688f1a2034243b8ee03b97101f75c,0,1,0,0,16,0,0,14,112,111.01
223,eec222e9828b36064827f206b398655aa2d4cd29,0,1,0,0,23,0,2,6,53,128.6
224,9d8dd9f104aef3a9db9005d85bc55a15f851d258,0,1,0,0,0,1,0,2,42,100.9
225,758272267c811bf559336ea45571bc420a62a478,5,24,3,4,173,43,6,6,1721,1762.1
226,e466ccd711ae00c5bb046c18aacf353b1a460dcd,0,4,0,1,13,0,0,0,128,232.34
227,5aa5f19d38eda33f32e170e14bcd4fd0d2835fc0,1,4,0,0,63,23,9,3,356,367.64
228,421de0a3f93f8d21f7ca0f1287a4305c00edaa08,0,9,0,1,62,29,5,11,1171,556.64
229,ef5d168cc8f10ad4f0efe9df4cbe849a4b35496e,0,10,0,0,137,28,9,14,1758,753.17
230,b30d68a4e31cb49c2e664bb2e3263e056a27db40,0,2,0,0,272,26,14,37,464,282.13
231,a4551773ca8cb3c1b75cea873715f30053d88f47,0,3,0,1,75,23,10,23,420,319.53
232,76bcccd61f61d33a4a4d4db02043a2f0063d0d38,0,1,0,0,0,0,0,0,283,80.42
233,33e879a389aeaff3576064b10a0f5dea5ad391ed,0,6,0,2,35,14,1,26,260,439.36
234,a76660ac811eb6e2cdf36a110ed4afb5bf3a617a,0,7,0,3,66,12,7,12,758,608.94
235,c006c5916ef7a8048ed55db64db27c7b64a3af59,0,26,0,9,240,26,17,32,1762,1790.07
236,23cc9c77b27889bb7d71d7ea74b80ab96c4529ae,3,10,1,1,134,12,0,10,2286,949.21
237,f4b87deefecf4902992a84d4a3fe3b99a94ff72b,2,5,0,0,111,294,7,24,366,586.49
238,13ba57dcfc45e60de281cc55125e7446322308ba,0,2,0,2,6,0,2,2,326,327.24
239,69af573b35f04657e31f60e636aba19ffa0b2c84,0,0,11,0,0,0,0,0,0,151.77
240,83eaf3284fe8535bd06743a367a469d3d01946b1,0,1,0,1,3,0,0,0,3,142.36
241,bce664b42a0c414dc19e2c07406cf6f14890cbd1,1,2,0,0,3,0,0,0,357,219.49
242,ae5a5d7c08bb634576a414f6f2864c5b8a7e58a3,0,3,0,0,1,2,1,2,1163,261.2
243,9d9bb708bf59c93672306cd731b89d7df114bba7,0,5,0,0,7,3,3,6,1335,411.01
244,04827e6e999c1b5e89e7dc8b1573ad263e66cd56,0,1,0,1,0,0,0,0,42,122.45
245,ea702c384fcfb5a46c5d1354498e418c5801ed30,0,1,0,0,2,0,0,3,361,124.25
246,e0098b4567541d1c0cefc6f57ce38f67a9133b5e,0,2,0,0,3,0,2,2,604,186.44
247,a8ccdc6154a1e10982cb80df82e8661903eb9ae5,0,1,0,0,0,0,0,4,202,82.59
248,124f73b1747a574982e9ca491712e6758ddbacea,9,7,0,0,88,4,10,17,672,1060.57
249,d60e2ea581289a02efcef3b692bbb043fbdf3199,0,1,0,0,1,0,0,0,264,102.49
250,370ce2b4b73b60ca52a4fbce246f3fd87b8dbf85,0,1,0,0,1,0,0,0,111,98.13
251,ab5ac264a71d7f895b21b4acfd93d9581dabd7c1,1,7,0,0,26,7,0,12,986,425.88
252,4a3d244a2cb95654d18368de6e5b67661d4f4f10,0,1,0,0,74,31,4,1,265,145.19
253,1a36af80b79a634a652e594d8240924ac32376ae,0,4,0,0,34,0,0,0,141,202.96
254,015862348002cc6d1148dda0555fe88c27998982,0,2,0,0,13,7,0,0,372,156.3
