idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1400,d380a628bfac05b158a059306edf68baa2b33abd,0,2,0,1,2,8,6,10,1164,301.16
1401,3181d96ec864a467d4259e31c64f2b7554afc3d4,0,1,0,1,0,0,0,0,520,236.91
1402,a01c22af1114e0ff56a95922da5036d550244ce2,8,2,0,0,4,5,12,5,2737,562.56
1403,fc52e8d3598a8cf898067bb1e16bc0a1b0906dcc,0,5,0,1,78,34,16,43,3506,650.83
1404,dc641719fa9de2540e457b9c2766d1f633837841,0,1,0,0,0,2,0,0,18,14.14
1405,d3fb45f189a26b58f78d3dd215c6e060290167a9,3,6,1,1,61,1,2,24,2844,641.99
1406,53b32742517d26254d2990eb724cb237437c82f4,0,3,0,0,2,0,1,5,1797,293.07
1407,df71c572698761f8bb62febfe6c949aecbfe93e7,1,1,0,0,1,4,0,2,636,138.0
1408,b1ef73ff1fbb62f9993edd64e622af550d8b089d,10,14,0,7,299,59,18,22,4524,1689.83
1409,84378fa8bf21a06c9daaf23b1c1188f741d02b18,29,0,0,0,0,0,0,0,0,810.35
1410,d92c49629d01eec0db5fd9c0a59932adb7f5c9ee,0,5,0,2,170,0,11,25,3144,1383.86
1411,18a53dfd6b3c70fad26423e5b12d36f8d71dcffc,0,7,0,1,205,51,8,26,4658,831.3
1412,43b0753558d536ed9729e8e407098917d22357d8,0,5,0,2,8,7,11,22,1786,388.59
1413,71f2632f646050c923964c4517cf29de758cc25b,0,1,0,0,1,4,1,0,77,29.44
1414,fef909299afcc72e677a11288d68454eada2ce04,0,6,0,2,178,38,2,8,2228,762.12
1415,3fc439728920c397d1fdd3519b093e91d97d09e9,0,10,0,0,17,1,1,2,4303,660.0
1416,bbe4d7981fb08f27c83720152911818458b4c529,0,2,0,0,1,1,4,1,1493,226.99
1417,7aedf3a36f8adcd50efb37bf1eb4a67cfdf6f67b,2,0,0,0,0,0,0,0,0,45.79
1418,0beea3751b66efbc5cc87cf2b6c52ca9b3b4778c,0,2,0,0,10,1,0,0,337,88.04
1419,9e73f76604b32abe7cf2d741b9b90535af6ce969,0,3,0,0,39,35,5,24,1948,329.12
1420,a5408fc0e758ac61f9c81ee87da5cf1feb58c4c2,0,1,0,1,4,0,2,7,51,146.57
1421,dccbca85614532abc6124de25074efb6f000dc48,0,1,0,0,0,0,0,1,45,22.83
1422,d59d054fc9abeab776d90709f64bb5bb59d1b673,1,1,0,0,5,0,6,14,45,75.77
1423,ca2f1678d75d9d42867f2124fa3e7dfcf1c367f7,0,1,0,0,8,0,0,2,2138,423.66
1424,981573c9e1510a16c0918fe12996cef83f374486,0,5,0,1,5,13,0,5,1783,315.41
1425,ada9be3cf285f1923c307c38ff198a10124276ba,1,5,0,0,44,52,6,3,747,191.66
1426,6aa3261fc52817d2fb042ff5190e7dde12b7a401,0,1,0,0,1,0,2,6,244,48.79
1427,80ab0f97033bae298b43d5bf83f248cb34f3d0c5,1,0,0,0,0,0,0,0,0,100.26
1428,d53780f528e2d4a3e9054268577928d9ecf0dc0a,0,1,0,1,0,0,0,0,491,328.27
1429,97657cccd298b7d71288d1ab41dcd6a45fa6bdd6,0,1,0,1,1,0,0,3,362,173.85
1430,77fcd6cb63ef839fbfb942db9ff20f1c08a36921,1,2,0,0,21,0,13,6,661,154.19
1431,c4654b285acddc828b4898c8fd4d45e6f8024391,0,5,0,2,165,102,35,50,2252,605.13
1432,049120cddeda3680a16df4dcd55a935fd562a4c2,0,3,0,1,28,19,3,11,616,153.14
1433,878f8e5fa3a36e36ca9b6a88cb16fa4ae9776b87,0,1,0,0,7,0,2,1,55,25.83
1434,655f15649429334b618e24b030db8818ab2027ab,0,7,0,5,0,0,0,0,289,165.55
1435,9dd7a6bccc1348be1d871a27bb8e8fdece2c8f51,0,1,0,0,68,0,8,10,234,79.49
