idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1059,5b64e3c2be8c7ec02d4c2ff574c7f513ed45ebf1,0,1,0,1,1,0,0,0,40,181.62
1060,cf4d0cf189d18b29a5dbac00663e5edd8c408cae,0,2,0,0,4,0,0,0,1218,4743.96
1061,413bddf5969a0b9b4309679d96b61a75e1abf595,0,4,0,1,9,5,0,4,966,1628.73
1062,32bc200d54928d39acdc837c2c77b4c443fb46be,0,14,0,4,160,99,0,124,2602,2060.77
1063,cc536fe4da7b462d40f36ca7fc5109d297b08a2b,10,3,0,0,35,25,0,2,105,1084.79
1064,ac914f79bc80b152e71e7de5497b73f22824f4a7,0,27,0,10,49,170,0,98,3696,2871.01
1065,0939c49368f1bc9dc08cec9913b21ddea30d4e45,0,4,0,0,74,0,0,2,1222,553.66
1066,a42e459b9eba8c79652036e44dceb34d717b665e,0,9,0,2,126,13,0,5,544,723.93
1067,c43c763151369f3c7d98c706c405e7c55fea61cf,0,2,0,0,0,0,0,0,161,176.09
1068,8fa3ebd13451a243510eed5c2f3dd43cdf605a77,1,9,0,0,128,35,0,30,937,739.05
1069,a690a215dba6180090214675393431a589c37f24,0,10,0,8,87,34,0,2,2672,1722.26
1070,ec18984252731089ab5af12b3603dcfc3d4f4593,1,4,0,1,61,9,0,46,778,589.76
1071,e55d0ef515e75226cd774affab1b6b83a745457d,0,1,0,0,3,0,0,0,45,177.68
1072,381a4c42135916245c8992daa3d03f38e282108d,0,2,0,0,51,1,0,47,1159,607.77
1073,e1d398b2c98a032d72ffed0cbd7a9a5bcd8ae293,0,1,0,1,1,0,0,0,243,269.53
1074,6ea797d0d0a65275aa6a194e97f8d016ac7803f3,0,1,0,0,26,2,0,41,366,238.55
1075,0cb2fdc3b4fbbaa6153b6421a63082dc006f8eb4,1,12,0,1,326,143,0,91,2931,1406.69
1076,a6ff2270c5ea533739a84beb247f36c5cb6e1732,0,1,0,0,1,0,0,0,476,177.99
1077,8451ab5c01fdd290b33881daae8757c5f77a0d0d,0,3,0,3,9,1,0,19,139,530.03
1078,f7ca7ec4c9eb3ec65f0d365b41ce1b5e8923eb8a,0,1,0,0,6,0,0,1,122,160.16
1079,2d614a916cc5958b709bddbee71d2dcb9cbb2bf9,0,11,0,0,245,129,0,20,2479,1119.45
1080,740f4cb97a4d5ec498f6e91d91ee7e75ad1c52c2,0,2,0,0,18,0,0,4,803,2291.68
1081,2cc851a66e86b82ed6f9fc3b86c2df3001519c51,0,1,0,0,4,3,0,25,155,538.76
1082,5540d77e2f8cfcaa5db3a5bacac7c1737fd48999,0,2,0,0,75,26,0,6,230,358.37
1083,ec010a29362c6c5572f8681f4e7d0469176345e1,1,19,0,5,526,127,0,131,2562,2234.22
1084,13420d01f2fb28a0e445dc87ad9ee9b607804d53,1,18,0,0,55,13,0,36,1644,1482.82
